 57 ,  127550557.367290300 , 6 , 3 , 824 , 747 , 13 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196369453434833 , 36.336 , 6 , 166 , 173 , 1.042169E+000 
 58 ,  127550557.668985890 , 6 , 1 , 730 , 651 , 15 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196369461220305 , 36.230 , 4 , 147 , 147 , 1.000000E+000 
 59 ,  127550557.847336100 , 4 , 4 , 777 , 718 , 32 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196360916449975 , 37.608 , 4 , 152 , 155 , 1.019737E+000 
 60 ,  127550559.230610160 , 3 , 6 , 572 , NULL , 40 , 0.000015195 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 196358454560366 , 35.488 , 11 , NULL , 82 , NULL 
 61 ,  127550559.785964220 , 0 , 3 , 688 , 700 , 67 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196354006481429 , 34.215 , 1 , 133 , 131 , 9.849624E-001 
 62 ,  127550560.379471940 , 6 , 1 , 922 , 833 , 15 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196369531166359 , 36.336 , 3 , 219 , 217 , 9.908676E-001 
 63 ,  127550560.572622270 , 6 , 3 , 763 , 727 , 13 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196369536150743 , 36.336 , 7 , 158 , 151 , 9.556962E-001 
 64 ,  127550560.614781390 , 6 , 4 , 1455 , 1429 , 12 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196369537238690 , 36.336 , 5 , 413 , 409 , 9.903148E-001 
 65 ,  127550561.007519680 , 1 , 5 , 374 , NULL , 62 , 0.000015195 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 196354038004218 , 34.215 , 3 , NULL , 20 , NULL 
 66 ,  127550561.034404650 , 7 , 4 , 641 , 697 , 02 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196368391441278 , 35.700 , 3 , 136 , 126 , 9.264706E-001 
 67 ,  127550561.621823460 , 0 , 1 , 1094 , NULL , 56 , 0.000015195 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 196357229110212 , 34.639 , 5 , NULL , 291 , NULL 
 68 ,  127550562.168817420 , 6 , 6 , 1373 , 1374 , 10 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196369577341715 , 36.336 , 2 , 434 , 430 , 9.907834E-001 
 69 ,  127550562.391678440 , 3 , 3 , 601 , 660 , 43 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196358536133236 , 35.488 , 3 , 102 , 99 , 9.705882E-001 
 70 ,  127550562.425773220 , 7 , 2 , 1457 , NULL , 04 , 0.000015195 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 196368427346266 , 35.700 , 4 , NULL , 424 , NULL 
 71 ,  127550562.867488940 , 3 , 2 , 850 , 799 , 44 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196358548411755 , 35.488 , 5 , 190 , 190 , 1.000000E+000 
 72 ,  127550564.711950180 , 3 , 1 , 1556 , 1548 , 35 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196361093594473 , 37.608 , 4 , 467 , 463 , 9.914347E-001 
 73 ,  127550564.802688090 , 0 , 3 , 768 , 784 , 67 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196354135940188 , 34.321 , 1 , 166 , 160 , 9.638554E-001 
 74 ,  127550565.251404670 , 4 , 3 , 848 , NULL , 33 , 0.000015195 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 196361107515359 , 37.608 , 8 , NULL , 168 , NULL 
 75 ,  127550565.393219590 , 1 , 5 , 561 , 578 , 62 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196354151179112 , 34.321 , 4 , 79 , 85 , 1.075949E+000 
 76 ,  127550565.590480740 , 5 , 1 , 666 , 639 , 25 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 122973620913153 , 36.866 , 4 , 133 , 137 , 1.030075E+000 
 77 ,  127550565.967992480 , 1 , 4 , 2680 , 2521 , 64 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196354166011381 , 34.215 , 4 , 906 , 891 , 9.834437E-001 
 78 ,  127550566.100038160 , 0 , 5 , 1644 , 1574 , 63 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196354169418878 , 34.215 , 6 , 477 , 477 , 1.000000E+000 
 79 ,  127550566.205525620 , 7 , 0 , 749 , NULL , 06 , 0.000015195 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 196368524884716 , 35.700 , 5 , NULL , 148 , NULL 
 80 ,  127550566.242377530 , 7 , 1 , 403 , NULL , 05 , 0.000015195 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 196368525835698 , 35.700 , 3 , NULL , 21 , NULL 
 81 ,  127550566.443403210 , 6 , 3 , 653 , 613 , 13 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196369687650501 , 36.336 , 5 , 114 , 113 , 9.912280E-001 
 82 ,  127550566.455926090 , 1 , 3 , 694 , 662 , 66 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196354178602723 , 34.215 , 3 , 138 , 144 , 1.043478E+000 
 83 ,  127550566.591119200 , 5 , 5 , 995 , 896 , 21 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 122973646735153 , 36.866 , 4 , 225 , 228 , 1.013333E+000 
 84 ,  127550566.840689090 , 0 , 1 , 732 , 734 , 56 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196357363785711 , 34.639 , 5 , 169 , 159 , 9.408284E-001 
 85 ,  127550567.657585470 , 7 , 4 , 671 , 697 , 02 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196368562355850 , 35.700 , 3 , 136 , 137 , 1.007353E+000 
 86 ,  127550568.122560440 , 6 , 0 , 2608 , 2403 , 07 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196368574354768 , 35.700 , 2 , 836 , 854 , 1.021531E+000 
 87 ,  127550568.270728590 , 3 , 4 , 874 , 788 , 42 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196358687844961 , 35.488 , 4 , 182 , 189 , 1.038462E+000 
 88 ,  127550568.287548260 , 2 , 1 , 3468 , 3339 , 36 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196361185864422 , 37.502 , 4 , 1319 , 1311 , 9.939348E-001 
 89 ,  127550568.544191940 , 4 , 3 , 2416 , 2126 , 33 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196361192487230 , 37.502 , 9 , 713 , 759 , 1.064516E+000 
 90 ,  127550568.585427110 , 1 , 5 , 686 , 757 , 62 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196354233555432 , 34.109 , 3 , 146 , 129 , 8.835617E-001 
 91 ,  127550568.681905780 , 0 , 2 , 926 , 942 , 55 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196357411299255 , 34.639 , 6 , 233 , 221 , 9.484978E-001 
 92 ,  127550568.843515650 , 6 , 1 , 707 , 642 , 15 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196369749587145 , 36.336 , 4 , 144 , 139 , 9.652778E-001 
 93 ,  127550569.860370890 , 3 , 0 , 1447 , 1364 , 27 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 122973731099910 , 36.866 , 3 , 400 , 411 , 1.027500E+000 
 94 ,  127550570.997931380 , 5 , 0 , 712 , 633 , 16 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196369805183408 , 36.336 , 3 , 112 , 110 , 9.821429E-001 
 95 ,  127550571.144917200 , 3 , 4 , 741 , 671 , 42 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196358762014787 , 35.488 , 4 , 136 , 140 , 1.029412E+000 
 96 ,  127550571.890663060 , 7 , 2 , 3247 , 3159 , 04 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196368671592594 , 35.700 , 4 , 1171 , 1248 , 1.065756E+000 
 97 ,  127550572.474459540 , 3 , 2 , 774 , 720 , 44 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196358796324272 , 35.488 , 4 , 158 , 162 , 1.025316E+000 
 98 ,  127550573.159788830 , 2 , 0 , 940 , 904 , 37 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196361311594830 , 37.502 , 4 , 201 , 199 , 9.900498E-001 
 99 ,  127550573.609571950 , 7 , 4 , 1548 , 1492 , 02 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196368715949925 , 35.700 , 4 , 456 , 462 , 1.013158E+000 
 100 ,  127550573.924946170 , 1 , 1 , 1275 , 1198 , 46 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196358833754782 , 35.488 , 4 , 342 , 345 , 1.008772E+000 
 101 ,  127550573.981630430 , 5 , 1 , 1035 , 997 , 25 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 122973837451181 , 36.866 , 3 , 272 , 271 , 9.963235E-001 
 102 ,  127550574.148333950 , 0 , 6 , 1127 , 1053 , 61 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196354377108700 , 34.321 , 5 , 290 , 304 , 1.048276E+000 
 103 ,  127550574.546549290 , 4 , 5 , 2324 , 2163 , 31 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196361347380824 , 37.502 , 3 , 716 , 718 , 1.002793E+000 
 104 ,  127550574.919273990 , 7 , 1 , 415 , NULL , 05 , 0.000015195 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 196368749747475 , 35.700 , 4 , NULL , 25 , NULL 
 105 ,  127550575.426313910 , 7 , 5 , 970 , 1043 , 01 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196368762831887 , 35.700 , 4 , 248 , 239 , 9.637097E-001 
 106 ,  127550575.583273800 , 7 , 3 , 884 , 883 , 03 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196368766882318 , 35.700 , 2 , 213 , 207 , 9.718310E-001 
 107 ,  127550576.121856750 , 1 , 3 , 1441 , 1361 , 66 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196354428036329 , 34.215 , 4 , 416 , 423 , 1.016827E+000 
 108 ,  127550576.521683590 , 0 , 6 , 339 , NULL , 61 , 0.000015195 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 196354438354050 , 34.215 , 4 , NULL , 20 , NULL 
 109 ,  127550577.228680540 , 3 , 3 , 830 , 889 , 43 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196358919009252 , 35.594 , 4 , 189 , 181 , 9.576719E-001 
 110 ,  127550577.421292890 , 5 , 1 , 336 , NULL , 25 , 0.000015195 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 122973926213499 , 36.866 , 3 , NULL , 20 , NULL 
 111 ,  127550577.964714720 , 0 , 3 , 942 , 943 , 67 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196354475592098 , 34.215 , 1 , 228 , 223 , 9.780702E-001 
 112 ,  127550578.383326830 , 6 , 6 , 578 , 612 , 10 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196369995768920 , 36.336 , 4 , 131 , 128 , 9.770992E-001 
 113 ,  127550578.544052990 , 3 , 2 , 374 , NULL , 44 , 0.000015195 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 196358952953093 , 35.594 , 4 , NULL , 20 , NULL 
 114 ,  127550578.668144180 , 2 , 0 , 786 , 770 , 37 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196361453740484 , 37.608 , 3 , 152 , 145 , 9.539474E-001 
 115 ,  127550579.005285840 , 2 , 4 , 705 , 682 , 52 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196357677699423 , 34.427 , 3 , 134 , 141 , 1.052239E+000 
 116 ,  127550579.161443760 , 1 , 5 , 382 , NULL , 62 , 0.000015195 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 196354506474233 , 34.215 , 4 , NULL , 23 , NULL 
 117 ,  127550579.504548590 , 7 , 0 , 493 , NULL , 06 , 0.000015195 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 196368868072857 , 35.700 , 4 , NULL , 57 , NULL 
 118 ,  127550579.599380670 , 1 , 5 , 374 , NULL , 62 , 0.000015195 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 196354517775392 , 34.215 , 3 , NULL , 20 , NULL 
 119 ,  127550579.645582530 , 0 , 5 , 955 , 941 , 63 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196354518967638 , 34.215 , 5 , 227 , 223 , 9.823788E-001 
 120 ,  127550579.949767750 , 2 , 2 , 552 , NULL , 45 , 0.000015195 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 196358989228246 , 35.488 , 3 , NULL , 73 , NULL 
 121 ,  127550580.373794320 , 3 , 6 , 2640 , 2464 , 40 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196359000170445 , 35.488 , 11 , 856 , 862 , 1.007009E+000 
 122 ,  127550580.602981110 , 1 , 4 , 986 , 913 , 64 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196354543673732 , 34.215 , 4 , 230 , 237 , 1.030435E+000 
 123 ,  127550580.979473710 , 7 , 2 , 956 , 951 , 04 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196368906134047 , 35.594 , 4 , 234 , 230 , 9.829060E-001 
 124 ,  127550581.078751460 , 1 , 5 , 373 , NULL , 62 , 0.000015195 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 196354555951211 , 34.215 , 3 , NULL , 20 , NULL 
 125 ,  127550581.546435070 , 0 , 1 , 591 , 555 , 56 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196357743275099 , 34.427 , 5 , 100 , 107 , 1.070000E+000 
 126 ,  127550582.835829820 , 1 , 3 , 832 , 806 , 66 , 0.000022637 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 196354601293390 , 34.215 , 4 , 195 , 194 , 9.948718E-001 
